timestamp,washing_machine
2026-09-01T09:27:06,612.6
2026-09-01T09:27:07,594.0
2026-09-01T09:27:08,712.5
2026-09-01T09:27:09,599.2
2026-09-01T09:27:10,593.6
2026-09-01T09:27:11,542.7
2026-09-01T09:27:12,516.5
2026-09-01T09:27:13,677.8
2026-09-01T09:27:14,631.2
2026-09-01T09:27:15,682.1
2026-09-01T09:27:16,510.9
2026-09-01T09:27:17,535.8
2026-09-01T09:27:18,457.8
2026-09-01T09:27:19,600.9
2026-09-01T09:27:20,407.8
2026-09-01T09:27:21,560.5
2026-09-01T09:27:22,599.6
2026-09-01T09:27:23,621.8
2026-09-01T09:27:24,431.1
2026-09-01T09:27:25,591.3
2026-09-01T09:27:26,445.4
2026-09-01T09:27:27,440.6
2026-09-01T09:27:28,394.6
2026-09-01T09:27:29,592.5
2026-09-01T09:27:30,632.0
2026-09-01T09:27:31,453.1
2026-09-01T09:27:32,440.8
2026-09-01T09:27:33,475.9
2026-09-01T09:27:34,705.4
2026-09-01T09:27:35,587.5
2026-09-01T09:27:36,466.4
2026-09-01T09:27:37,369.4
2026-09-01T09:27:38,462.8
2026-09-01T09:27:39,615.6
2026-09-01T09:27:40,674.4
2026-09-01T09:27:41,508.5
2026-09-01T09:27:42,479.8
2026-09-01T09:27:43,500.0
2026-09-01T09:27:44,396.0
2026-09-01T09:27:45,626.0
2026-09-01T09:27:46,473.3
2026-09-01T09:27:47,652.4
2026-09-01T09:27:48,438.3
2026-09-01T09:27:49,481.3
2026-09-01T09:27:50,614.3
2026-09-01T09:27:51,538.8
2026-09-01T09:27:52,671.3
2026-09-01T09:27:53,618.8
2026-09-01T09:27:54,533.8
2026-09-01T09:27:55,687.4
2026-09-01T09:27:56,715.2
2026-09-01T09:27:57,505.3
2026-09-01T09:27:58,815.2
2026-09-01T09:27:59,719.9
2026-09-01T09:28:00,752.2
2026-09-01T09:28:01,554.1
2026-09-01T09:28:02,657.0
2026-09-01T09:28:03,698.6
2026-09-01T09:28:04,824.8
2026-09-01T09:28:05,634.1
2026-09-01T09:28:06,692.6
2026-09-01T09:28:07,613.6
2026-09-01T09:28:08,769.4
2026-09-01T09:28:09,829.2
2026-09-01T09:28:10,679.6
2026-09-01T09:28:11,780.3
2026-09-01T09:28:12,881.6
2026-09-01T09:28:13,980.8
2026-09-01T09:28:14,920.4
2026-09-01T09:28:15,856.2
2026-09-01T09:28:16,799.6
2026-09-01T09:28:17,832.3
2026-09-01T09:28:18,867.4
2026-09-01T09:28:19,945.6
2026-09-01T09:28:20,943.1
2026-09-01T09:28:21,1093.7
2026-09-01T09:28:22,996.4
2026-09-01T09:28:23,900.8
2026-09-01T09:28:24,1123.0
2026-09-01T09:28:25,1088.3
2026-09-01T09:28:26,1033.2
2026-09-01T09:28:27,980.0
2026-09-01T09:28:28,900.4
2026-09-01T09:28:29,980.6
2026-09-01T09:28:30,1147.4
2026-09-01T09:28:31,1022.1
2026-09-01T09:28:32,992.5
2026-09-01T09:28:33,1125.2
2026-09-01T09:28:34,1140.3
2026-09-01T09:28:35,1180.3
2026-09-01T09:28:36,1194.9
2026-09-01T09:28:37,1265.7
2026-09-01T09:28:38,1096.0
2026-09-01T09:28:39,1251.3
2026-09-01T09:28:40,1103.7
2026-09-01T09:28:41,1247.4
2026-09-01T09:28:42,1215.2
2026-09-01T09:28:43,1228.9
2026-09-01T09:28:44,1295.2
2026-09-01T09:28:45,1224.3
2026-09-01T09:28:46,1322.2
2026-09-01T09:28:47,1310.5
2026-09-01T09:28:48,1258.1
2026-09-01T09:28:49,1208.3
2026-09-01T09:28:50,1199.4
2026-09-01T09:28:51,1223.1
2026-09-01T09:28:52,1254.4
2026-09-01T09:28:53,1273.4
2026-09-01T09:28:54,1518.2
2026-09-01T09:28:55,1334.8
2026-09-01T09:28:56,1348.8
2026-09-01T09:28:57,1221.6
2026-09-01T09:28:58,1236.3
2026-09-01T09:28:59,1269.8
2026-09-01T09:29:00,1312.5
2026-09-01T09:29:01,1215.6
2026-09-01T09:29:02,1428.4
2026-09-01T09:29:03,1254.9
2026-09-01T09:29:04,1386.2
2026-09-01T09:29:05,1112.7
2026-09-01T09:29:06,1298.1
2026-09-01T09:29:07,1319.6
2026-09-01T09:29:08,1311.0
2026-09-01T09:29:09,1341.6
2026-09-01T09:29:10,1313.3
2026-09-01T09:29:11,1300.8
2026-09-01T09:29:12,1133.0
2026-09-01T09:29:13,1223.4
2026-09-01T09:29:14,1088.7
2026-09-01T09:29:15,1321.7
2026-09-01T09:29:16,1290.8
2026-09-01T09:29:17,1245.0
2026-09-01T09:29:18,1189.0
2026-09-01T09:29:19,1201.8
2026-09-01T09:29:20,1389.2
2026-09-01T09:29:21,1373.0
2026-09-01T09:29:22,1222.3
2026-09-01T09:29:23,1322.2
2026-09-01T09:29:24,1083.9
2026-09-01T09:29:25,1047.5
2026-09-01T09:29:26,1154.8
2026-09-01T09:29:27,1114.2
2026-09-01T09:29:28,1129.9
2026-09-01T09:29:29,1179.9
2026-09-01T09:29:30,1396.7
2026-09-01T09:29:31,1091.4
2026-09-01T09:29:32,1137.6
2026-09-01T09:29:33,1144.7
2026-09-01T09:29:34,1108.7
2026-09-01T09:29:35,1174.5
2026-09-01T09:29:36,1230.4
2026-09-01T09:29:37,977.0
2026-09-01T09:29:38,1077.4
2026-09-01T09:29:39,1031.0
2026-09-01T09:29:40,1068.3
2026-09-01T09:29:41,904.7
2026-09-01T09:29:42,873.8
2026-09-01T09:29:43,816.3
2026-09-01T09:29:44,1030.7
2026-09-01T09:29:45,991.0
2026-09-01T09:29:46,968.4
2026-09-01T09:29:47,760.0
2026-09-01T09:29:48,906.2
2026-09-01T09:29:49,862.3
2026-09-01T09:29:50,796.3
2026-09-01T09:29:51,822.9
2026-09-01T09:29:52,938.6
2026-09-01T09:29:53,913.0
2026-09-01T09:29:54,854.4
2026-09-01T09:29:55,884.1
2026-09-01T09:29:56,781.5
2026-09-01T09:29:57,822.4
2026-09-01T09:29:58,806.9
2026-09-01T09:29:59,835.2
2026-09-01T09:30:00,772.5
2026-09-01T09:30:01,754.0
2026-09-01T09:30:02,742.2
2026-09-01T09:30:03,689.1
2026-09-01T09:30:04,907.2
2026-09-01T09:30:05,757.7
2026-09-01T09:30:06,739.1
2026-09-01T09:30:07,876.6
2026-09-01T09:30:08,794.2
2026-09-01T09:30:09,546.4
2026-09-01T09:30:10,715.8
2026-09-01T09:30:11,716.6
2026-09-01T09:30:12,790.1
2026-09-01T09:30:13,734.6
2026-09-01T09:30:14,681.4
2026-09-01T09:30:15,516.2
2026-09-01T09:30:16,531.7
2026-09-01T09:30:17,614.1
2026-09-01T09:30:18,624.7
2026-09-01T09:30:19,494.5
2026-09-01T09:30:20,537.8
2026-09-01T09:30:21,529.3
2026-09-01T09:30:22,559.3
2026-09-01T09:30:23,574.8
2026-09-01T09:30:24,518.8
2026-09-01T09:30:25,437.1
2026-09-01T09:30:26,630.1
2026-09-01T09:30:27,653.5
2026-09-01T09:30:28,512.8
2026-09-01T09:30:29,599.2
2026-09-01T09:30:30,549.1
2026-09-01T09:30:31,563.1
2026-09-01T09:30:32,546.1
2026-09-01T09:30:33,444.1
2026-09-01T09:30:34,549.2
2026-09-01T09:30:35,582.6
2026-09-01T09:30:36,429.0
2026-09-01T09:30:37,657.5
2026-09-01T09:30:38,667.2
2026-09-01T09:30:39,646.1
2026-09-01T09:30:40,660.2
2026-09-01T09:30:41,561.6
2026-09-01T09:30:42,476.8
2026-09-01T09:30:43,457.9
2026-09-01T09:30:44,443.4
2026-09-01T09:30:45,520.6
2026-09-01T09:30:46,512.1
2026-09-01T09:30:47,572.2
2026-09-01T09:30:48,361.2
2026-09-01T09:30:49,712.4
2026-09-01T09:30:50,714.6
2026-09-01T09:30:51,535.7
2026-09-01T09:30:52,597.9
2026-09-01T09:30:53,588.1
2026-09-01T09:30:54,578.6
2026-09-01T09:30:55,547.0
2026-09-01T09:30:56,561.3
2026-09-01T09:30:57,512.9
2026-09-01T09:30:58,601.3
2026-09-01T09:30:59,593.6
2026-09-01T09:31:00,629.9
2026-09-01T09:31:01,545.1
2026-09-01T09:31:02,626.1
2026-09-01T09:31:03,636.5
2026-09-01T09:31:04,691.1
2026-09-01T09:31:05,568.1
2026-09-01T09:31:06,697.3
2026-09-01T09:31:07,753.3
2026-09-01T09:31:08,733.5
2026-09-01T09:31:09,667.7
2026-09-01T09:31:10,669.4
2026-09-01T09:31:11,701.7
2026-09-01T09:31:12,790.9
2026-09-01T09:31:13,869.0
2026-09-01T09:31:14,744.5
2026-09-01T09:31:15,718.3
2026-09-01T09:31:16,812.4
2026-09-01T09:31:17,811.5
2026-09-01T09:31:18,735.4
2026-09-01T09:31:19,762.1
2026-09-01T09:31:20,826.1
2026-09-01T09:31:21,901.1
2026-09-01T09:31:22,765.2
2026-09-01T09:31:23,792.5
2026-09-01T09:31:24,927.2
2026-09-01T09:31:25,802.6
2026-09-01T09:31:26,922.6
2026-09-01T09:31:27,955.4
2026-09-01T09:31:28,931.6
2026-09-01T09:31:29,872.3
2026-09-01T09:31:30,962.2
2026-09-01T09:31:31,953.5
2026-09-01T09:31:32,1020.0
2026-09-01T09:31:33,938.9
2026-09-01T09:31:34,1106.1
2026-09-01T09:31:35,897.4
2026-09-01T09:31:36,1029.9
2026-09-01T09:31:37,1056.9
2026-09-01T09:31:38,1145.4
2026-09-01T09:31:39,1031.8
2026-09-01T09:31:40,1136.0
2026-09-01T09:31:41,1058.5
2026-09-01T09:31:42,1174.3
2026-09-01T09:31:43,1265.3
2026-09-01T09:31:44,1105.1
2026-09-01T09:31:45,1183.2
2026-09-01T09:31:46,1083.9
2026-09-01T09:31:47,1246.0
2026-09-01T09:31:48,1274.8
2026-09-01T09:31:49,1190.2
2026-09-01T09:31:50,1105.7
2026-09-01T09:31:51,1237.4
2026-09-01T09:31:52,1305.6
2026-09-01T09:31:53,1309.0
2026-09-01T09:31:54,1294.6
2026-09-01T09:31:55,1090.5
2026-09-01T09:31:56,1189.5
2026-09-01T09:31:57,1364.3
2026-09-01T09:31:58,1158.7
2026-09-01T09:31:59,1353.1
2026-09-01T09:32:00,1418.6
2026-09-01T09:32:01,1334.0
2026-09-01T09:32:02,1367.3
2026-09-01T09:32:03,1255.2
2026-09-01T09:32:04,1187.5
2026-09-01T09:32:05,1280.7
2026-09-01T09:32:06,1275.9
2026-09-01T09:32:07,1290.5
2026-09-01T09:32:08,1352.1
2026-09-01T09:32:09,1286.3
2026-09-01T09:32:10,1314.4
2026-09-01T09:32:11,1333.7
2026-09-01T09:32:12,1299.6
2026-09-01T09:32:13,1447.3
2026-09-01T09:32:14,1334.6
2026-09-01T09:32:15,1304.9
2026-09-01T09:32:16,1280.0
2026-09-01T09:32:17,1244.6
2026-09-01T09:32:18,1399.8
2026-09-01T09:32:19,1301.4
2026-09-01T09:32:20,1199.8
2026-09-01T09:32:21,1237.5
2026-09-01T09:32:22,1267.4
2026-09-01T09:32:23,1238.2
2026-09-01T09:32:24,1355.6
2026-09-01T09:32:25,1170.5
2026-09-01T09:32:26,1297.1
2026-09-01T09:32:27,1263.0
2026-09-01T09:32:28,1150.8
2026-09-01T09:32:29,1241.8
2026-09-01T09:32:30,1223.2
2026-09-01T09:32:31,1263.2
2026-09-01T09:32:32,1179.0
2026-09-01T09:32:33,1230.9
2026-09-01T09:32:34,1064.7
2026-09-01T09:32:35,1102.1
2026-09-01T09:32:36,1242.2
2026-09-01T09:32:37,1253.1
2026-09-01T09:32:38,1158.7
2026-09-01T09:32:39,1101.5
2026-09-01T09:32:40,1225.5
2026-09-01T09:32:41,960.7
2026-09-01T09:32:42,1053.0
2026-09-01T09:32:43,1159.5
2026-09-01T09:32:44,1146.4
2026-09-01T09:32:45,999.8
2026-09-01T09:32:46,919.4
2026-09-01T09:32:47,1174.4
2026-09-01T09:32:48,1058.2
2026-09-01T09:32:49,961.7
2026-09-01T09:32:50,1025.2
2026-09-01T09:32:51,1080.2
2026-09-01T09:32:52,787.8
2026-09-01T09:32:53,1070.9
2026-09-01T09:32:54,1028.2
2026-09-01T09:32:55,789.4
2026-09-01T09:32:56,1004.3
2026-09-01T09:32:57,786.9
2026-09-01T09:32:58,1007.2
2026-09-01T09:32:59,934.6
2026-09-01T09:33:00,967.6
2026-09-01T09:33:01,879.7
2026-09-01T09:33:02,896.1
2026-09-01T09:33:03,925.4
2026-09-01T09:33:04,872.8
2026-09-01T09:33:05,868.9
2026-09-01T09:33:06,876.8
2026-09-01T09:33:07,883.8
2026-09-01T09:33:08,851.5
2026-09-01T09:33:09,896.5
2026-09-01T09:33:10,896.3
2026-09-01T09:33:11,880.1
2026-09-01T09:33:12,927.0
2026-09-01T09:33:13,864.2
2026-09-01T09:33:14,911.2
2026-09-01T09:33:15,853.6
2026-09-01T09:33:16,890.7
2026-09-01T09:33:17,808.0
2026-09-01T09:33:18,869.9
2026-09-01T09:33:19,856.7
2026-09-01T09:33:20,845.1
2026-09-01T09:33:21,839.7
2026-09-01T09:33:22,845.6
2026-09-01T09:33:23,832.4
2026-09-01T09:33:24,786.2
2026-09-01T09:33:25,832.1
2026-09-01T09:33:26,831.5
2026-09-01T09:33:27,830.3
2026-09-01T09:33:28,812.3
2026-09-01T09:33:29,837.9
2026-09-01T09:33:30,863.5
2026-09-01T09:33:31,830.5
2026-09-01T09:33:32,821.2
2026-09-01T09:33:33,874.7
2026-09-01T09:33:34,861.3
2026-09-01T09:33:35,857.7
2026-09-01T09:33:36,862.7
2026-09-01T09:33:37,816.2
2026-09-01T09:33:38,820.1
2026-09-01T09:33:39,855.4
2026-09-01T09:33:40,803.4
2026-09-01T09:33:41,814.4
2026-09-01T09:33:42,827.3
2026-09-01T09:33:43,825.2
2026-09-01T09:33:44,803.7
2026-09-01T09:33:45,839.5
2026-09-01T09:33:46,802.7
2026-09-01T09:33:47,827.8
2026-09-01T09:33:48,836.1
2026-09-01T09:33:49,821.8
2026-09-01T09:33:50,822.0
2026-09-01T09:33:51,763.2
2026-09-01T09:33:52,756.7
2026-09-01T09:33:53,775.4
2026-09-01T09:33:54,806.3
2026-09-01T09:33:55,835.0
2026-09-01T09:33:56,751.3
2026-09-01T09:33:57,795.2
2026-09-01T09:33:58,758.4
2026-09-01T09:33:59,760.0
2026-09-01T09:34:00,771.7
2026-09-01T09:34:01,798.8
2026-09-01T09:34:02,782.4
2026-09-01T09:34:03,809.4
2026-09-01T09:34:04,742.4
2026-09-01T09:34:05,796.7
2026-09-01T09:34:06,795.9
2026-09-01T09:34:07,768.1
2026-09-01T09:34:08,778.3
2026-09-01T09:34:09,745.1
2026-09-01T09:34:10,727.3
2026-09-01T09:34:11,745.8
2026-09-01T09:34:12,736.7
2026-09-01T09:34:13,840.7
2026-09-01T09:34:14,737.4
2026-09-01T09:34:15,799.5
2026-09-01T09:34:16,754.1
2026-09-01T09:34:17,755.4
2026-09-01T09:34:18,766.3
2026-09-01T09:34:19,718.6
2026-09-01T09:34:20,767.5
2026-09-01T09:34:21,749.3
2026-09-01T09:34:22,690.5
2026-09-01T09:34:23,752.0
2026-09-01T09:34:24,748.6
2026-09-01T09:34:25,743.6
2026-09-01T09:34:26,775.5
2026-09-01T09:34:27,713.6
2026-09-01T09:34:28,739.4
2026-09-01T09:34:29,744.5
2026-09-01T09:34:30,693.0
2026-09-01T09:34:31,754.0
2026-09-01T09:34:32,672.5
2026-09-01T09:34:33,675.0
2026-09-01T09:34:34,727.7
2026-09-01T09:34:35,677.3
2026-09-01T09:34:36,704.5
2026-09-01T09:34:37,656.7
2026-09-01T09:34:38,706.1
2026-09-01T09:34:39,668.0
2026-09-01T09:34:40,710.3
2026-09-01T09:34:41,652.0
2026-09-01T09:34:42,709.5
2026-09-01T09:34:43,686.0
2026-09-01T09:34:44,693.9
2026-09-01T09:34:45,688.0
2026-09-01T09:34:46,691.9
2026-09-01T09:34:47,646.4
2026-09-01T09:34:48,607.1
2026-09-01T09:34:49,683.0
2026-09-01T09:34:50,651.9
2026-09-01T09:34:51,664.4
2026-09-01T09:34:52,688.8
2026-09-01T09:34:53,614.4
2026-09-01T09:34:54,649.1
2026-09-01T09:34:55,651.7
2026-09-01T09:34:56,636.3
2026-09-01T09:34:57,675.8
2026-09-01T09:34:58,659.8
2026-09-01T09:34:59,637.4
2026-09-01T09:35:00,630.5
2026-09-01T09:35:01,682.2
2026-09-01T09:35:02,636.2
2026-09-01T09:35:03,671.6
2026-09-01T09:35:04,665.5
2026-09-01T09:35:05,593.2
2026-09-01T09:35:06,615.5
2026-09-01T09:35:07,646.1
2026-09-01T09:35:08,654.3
2026-09-01T09:35:09,665.4
2026-09-01T09:35:10,664.1
2026-09-01T09:35:11,669.0
2026-09-01T09:35:12,624.8
2026-09-01T09:35:13,627.7
2026-09-01T09:35:14,655.3
2026-09-01T09:35:15,617.2
2026-09-01T09:35:16,659.7
2026-09-01T09:35:17,578.3
2026-09-01T09:35:18,643.6
2026-09-01T09:35:19,616.8
2026-09-01T09:35:20,561.0
2026-09-01T09:35:21,647.4
2026-09-01T09:35:22,625.3
2026-09-01T09:35:23,614.6
2026-09-01T09:35:24,579.7
2026-09-01T09:35:25,596.0
2026-09-01T09:35:26,653.4
2026-09-01T09:35:27,581.2
2026-09-01T09:35:28,499.8
2026-09-01T09:35:29,576.3
2026-09-01T09:35:30,564.0
2026-09-01T09:35:31,594.0
2026-09-01T09:35:32,584.2
2026-09-01T09:35:33,566.6
2026-09-01T09:35:34,566.7
2026-09-01T09:35:35,621.4
2026-09-01T09:35:36,544.7
2026-09-01T09:35:37,644.7
2026-09-01T09:35:38,567.7
2026-09-01T09:35:39,549.2
2026-09-01T09:35:40,603.6
2026-09-01T09:35:41,594.9
2026-09-01T09:35:42,544.7
2026-09-01T09:35:43,596.5
2026-09-01T09:35:44,516.8
2026-09-01T09:35:45,542.3
2026-09-01T09:35:46,601.8
2026-09-01T09:35:47,558.3
2026-09-01T09:35:48,524.9
2026-09-01T09:35:49,577.4
2026-09-01T09:35:50,587.5
2026-09-01T09:35:51,557.3
2026-09-01T09:35:52,501.8
2026-09-01T09:35:53,543.6
2026-09-01T09:35:54,564.5
2026-09-01T09:35:55,573.1
2026-09-01T09:35:56,603.6
2026-09-01T09:35:57,538.4
2026-09-01T09:35:58,529.5
2026-09-01T09:35:59,540.9
2026-09-01T09:36:00,576.2
2026-09-01T09:36:01,509.8
2026-09-01T09:36:02,575.2
2026-09-01T09:36:03,451.5
2026-09-01T09:36:04,555.9
2026-09-01T09:36:05,509.7
2026-09-01T09:36:06,541.8
2026-09-01T09:36:07,546.7
2026-09-01T09:36:08,488.5
2026-09-01T09:36:09,519.4
2026-09-01T09:36:10,527.2
2026-09-01T09:36:11,535.6
2026-09-01T09:36:12,488.1
2026-09-01T09:36:13,484.3
2026-09-01T09:36:14,454.3
2026-09-01T09:36:15,586.2
2026-09-01T09:36:16,502.2
2026-09-01T09:36:17,499.3
2026-09-01T09:36:18,459.2
2026-09-01T09:36:19,529.9
2026-09-01T09:36:20,484.0
2026-09-01T09:36:21,541.1
2026-09-01T09:36:22,521.6
2026-09-01T09:36:23,494.6
2026-09-01T09:36:24,513.8
2026-09-01T09:36:25,456.6
2026-09-01T09:36:26,478.2
2026-09-01T09:36:27,468.7
2026-09-01T09:36:28,445.9
2026-09-01T09:36:29,482.5
2026-09-01T09:36:30,475.7
2026-09-01T09:36:31,521.1
2026-09-01T09:36:32,375.4
2026-09-01T09:36:33,453.8
2026-09-01T09:36:34,444.4
2026-09-01T09:36:35,456.1
2026-09-01T09:36:36,480.7
2026-09-01T09:36:37,478.1
2026-09-01T09:36:38,464.8
2026-09-01T09:36:39,447.8
2026-09-01T09:36:40,474.8
2026-09-01T09:36:41,468.8
2026-09-01T09:36:42,400.7
2026-09-01T09:36:43,446.1
2026-09-01T09:36:44,410.8
2026-09-01T09:36:45,414.6
2026-09-01T09:36:46,452.4
2026-09-01T09:36:47,447.8
2026-09-01T09:36:48,447.4
2026-09-01T09:36:49,415.7
2026-09-01T09:36:50,434.0
2026-09-01T09:36:51,410.6
2026-09-01T09:36:52,447.5
2026-09-01T09:36:53,454.7
2026-09-01T09:36:54,484.7
2026-09-01T09:36:55,468.0
2026-09-01T09:36:56,403.8
2026-09-01T09:36:57,412.3
2026-09-01T09:36:58,395.8
2026-09-01T09:36:59,431.2
2026-09-01T09:37:00,479.4
2026-09-01T09:37:01,439.3
2026-09-01T09:37:02,350.0
2026-09-01T09:37:03,376.3
2026-09-01T09:37:04,373.2
2026-09-01T09:37:05,425.5
2026-09-01T09:37:06,408.0
2026-09-01T09:37:07,415.0
2026-09-01T09:37:08,457.4
2026-09-01T09:37:09,377.2
2026-09-01T09:37:10,374.6
2026-09-01T09:37:11,457.0
2026-09-01T09:37:12,406.3
2026-09-01T09:37:13,370.6
2026-09-01T09:37:14,331.1
2026-09-01T09:37:15,344.3
2026-09-01T09:37:16,314.7
2026-09-01T09:37:17,388.1
2026-09-01T09:37:18,385.3
2026-09-01T09:37:19,411.8
2026-09-01T09:37:20,375.8
2026-09-01T09:37:21,357.2
2026-09-01T09:37:22,353.8
2026-09-01T09:37:23,431.0
2026-09-01T09:37:24,319.0
2026-09-01T09:37:25,375.2
2026-09-01T09:37:26,368.8
2026-09-01T09:37:27,384.5
2026-09-01T09:37:28,351.9
2026-09-01T09:37:29,377.0
2026-09-01T09:37:30,384.5
2026-09-01T09:37:31,353.6
2026-09-01T09:37:32,342.3
2026-09-01T09:37:33,348.4
2026-09-01T09:37:34,323.1
2026-09-01T09:37:35,343.8
2026-09-01T09:37:36,338.9
2026-09-01T09:37:37,352.3
2026-09-01T09:37:38,384.1
2026-09-01T09:37:39,381.2
2026-09-01T09:37:40,326.6
2026-09-01T09:37:41,356.1
2026-09-01T09:37:42,344.8
2026-09-01T09:37:43,356.8
2026-09-01T09:37:44,332.6
2026-09-01T09:37:45,338.0
2026-09-01T09:37:46,313.9
2026-09-01T09:37:47,302.5
2026-09-01T09:37:48,350.2
2026-09-01T09:37:49,361.0
2026-09-01T09:37:50,339.9
2026-09-01T09:37:51,331.1
2026-09-01T09:37:52,324.0
2026-09-01T09:37:53,300.5
2026-09-01T09:37:54,258.5
2026-09-01T09:37:55,329.9
2026-09-01T09:37:56,314.0
2026-09-01T09:37:57,289.4
2026-09-01T09:37:58,275.1
2026-09-01T09:37:59,340.3
2026-09-01T09:38:00,245.9
2026-09-01T09:38:01,350.9
2026-09-01T09:38:02,315.2
2026-09-01T09:38:03,365.1
2026-09-01T09:38:04,270.5
2026-09-01T09:38:05,289.3
2026-09-01T09:38:06,272.8
2026-09-01T09:38:07,290.7
2026-09-01T09:38:08,277.7
2026-09-01T09:38:09,259.5
2026-09-01T09:38:10,312.2
2026-09-01T09:38:11,254.5
2026-09-01T09:38:12,260.8
2026-09-01T09:38:13,290.6
2026-09-01T09:38:14,255.9
2026-09-01T09:38:15,257.0
2026-09-01T09:38:16,278.7
2026-09-01T09:38:17,255.0
2026-09-01T09:38:18,226.6
2026-09-01T09:38:19,258.9
2026-09-01T09:38:20,253.4
2026-09-01T09:38:21,309.1
2026-09-01T09:38:22,223.1
2026-09-01T09:38:23,283.1
2026-09-01T09:38:24,228.4
2026-09-01T09:38:25,239.3
2026-09-01T09:38:26,238.2
2026-09-01T09:38:27,254.1
2026-09-01T09:38:28,269.9
2026-09-01T09:38:29,294.5
2026-09-01T09:38:30,220.9
2026-09-01T09:38:31,277.9
2026-09-01T09:38:32,265.9
2026-09-01T09:38:33,258.4
2026-09-01T09:38:34,209.2
2026-09-01T09:38:35,257.0
2026-09-01T09:38:36,224.8
2026-09-01T09:38:37,236.6
2026-09-01T09:38:38,215.9
2026-09-01T09:38:39,241.9
2026-09-01T09:38:40,253.5
2026-09-01T09:38:41,251.9
2026-09-01T09:38:42,209.8
2026-09-01T09:38:43,243.9
2026-09-01T09:38:44,255.6
2026-09-01T09:38:45,181.9
2026-09-01T09:38:46,252.2
2026-09-01T09:38:47,165.9
2026-09-01T09:38:48,220.3
2026-09-01T09:38:49,219.8
2026-09-01T09:38:50,244.5
2026-09-01T09:38:51,206.4
2026-09-01T09:38:52,181.6
2026-09-01T09:38:53,170.1
2026-09-01T09:38:54,154.5
2026-09-01T09:38:55,213.0
2026-09-01T09:38:56,180.9
2026-09-01T09:38:57,164.5
2026-09-01T09:38:58,200.0
2026-09-01T09:38:59,159.1
2026-09-01T09:39:00,166.9
2026-09-01T09:39:01,164.2
2026-09-01T09:39:02,225.6
2026-09-01T09:39:03,217.9
2026-09-01T09:39:04,167.3
2026-09-01T09:39:05,122.9
2026-09-01T09:39:06,176.3
2026-09-01T09:39:07,168.2
2026-09-01T09:39:08,174.5
2026-09-01T09:39:09,179.0
2026-09-01T09:39:10,150.4
2026-09-01T09:39:11,185.8
2026-09-01T09:39:12,181.1
2026-09-01T09:39:13,160.3
2026-09-01T09:39:14,139.8
2026-09-01T09:39:15,135.6
2026-09-01T09:39:16,168.8
2026-09-01T09:39:17,113.0
2026-09-01T09:39:18,139.2
2026-09-01T09:39:19,119.5
2026-09-01T09:39:20,98.2
2026-09-01T09:39:21,156.1
2026-09-01T09:39:22,135.2
2026-09-01T09:39:23,135.1
2026-09-01T09:39:24,158.2
2026-09-01T09:39:25,85.2
2026-09-01T09:39:26,126.0
2026-09-01T09:39:27,134.7
2026-09-01T09:39:28,149.0
2026-09-01T09:39:29,89.5
2026-09-01T09:39:30,141.5
2026-09-01T09:39:31,124.6
2026-09-01T09:39:32,156.7
2026-09-01T09:39:33,148.2
2026-09-01T09:39:34,128.5
2026-09-01T09:39:35,174.5
2026-09-01T09:39:36,108.0
2026-09-01T09:39:37,93.3
2026-09-01T09:39:38,93.8
2026-09-01T09:39:39,73.8
2026-09-01T09:39:40,99.1
2026-09-01T09:39:41,41.6
2026-09-01T09:39:42,93.5
2026-09-01T09:39:43,106.8
2026-09-01T09:39:44,121.7
2026-09-01T09:39:45,79.6
2026-09-01T09:39:46,129.7
2026-09-01T09:39:47,66.5
2026-09-01T09:39:48,80.0
2026-09-01T09:39:49,25.7
2026-09-01T09:39:50,57.2
2026-09-01T09:39:51,54.3
2026-09-01T09:39:52,119.8
2026-09-01T09:39:53,89.5
2026-09-01T09:39:54,39.7
2026-09-01T09:39:55,85.6
2026-09-01T09:39:56,82.1
2026-09-01T09:39:57,59.2
2026-09-01T09:39:58,64.7
2026-09-01T09:39:59,53.1
